date,open,high,low,close,volume,price_change,sma_7,sma_30
2025-05-30,105646.2109375,106308.9453125,103685.7890625,103998.5703125,57655287183,-0.015554336978341854,107529.17299107143,103611.39557291666
2025-05-31,103994.71875,104927.1015625,103136.1171875,104638.09375,38997843858,0.006149348357177731,107078.73549107143,103882.92083333334
2025-06-01,104637.296875,105884.546875,103826.953125,105652.1015625,37397056873,0.009690618169351017,106595.40848214286,104174.321875
2025-06-02,105649.8125,105958.3125,103727.546875,105881.53125,45819706290,0.0021715582000447764,106087.00334821429,104507.31302083333
2025-06-03,105888.4765625,106813.578125,104920.84375,105432.46875,46196508367,-0.004241178746647534,105578.12165178571,104877.86276041667
2025-06-04,105434.3671875,105997.6953125,104232.703125,104731.984375,44544857105,-0.0066439151364365845,105139.50111607143,105210.66041666667
2025-06-05,104750.78125,105936.6875,100436.8828125,101575.953125,57479298400,-0.030134359325224014,104558.671875,105369.77630208334
2025-06-06,101574.3671875,105376.7734375,101169.5703125,104390.34375,48856653697,0.027707252931573167,104614.63950892857,105615.04375
2025-06-07,104390.6484375,105972.7578125,103987.3125,105615.625,38365033776,0.011737496074678777,104754.28683035714,105694.18255208334
2025-06-08,105617.5078125,106497.0625,105075.328125,105793.6484375,36626232328,0.0016855786016509722,104774.5078125,105788.27578125
2025-06-09,105793.0234375,110561.421875,105400.234375,110294.1015625,55903193732,0.04253991795791734,105404.875,105974.86822916666
2025-06-10,110295.6875,110380.125,108367.7109375,110257.234375,54700101509,-0.0003342625487465778,106094.12723214286,106179.89739583334
2025-06-11,110261.796875,110384.21875,108086.328125,108686.625,50842662052,-0.014244955298426398,106659.07589285714,106375.68645833334
2025-06-12,108685.9140625,108780.6953125,105785.6875,105929.0546875,54843867968,-0.025371753999169577,107280.94754464286,106434.32786458333
2025-06-13,105924.59375,106182.546875,102822.0234375,106090.96875,69550440846,0.0015285141831733462,107523.89397321429,106519.3796875
2025-06-14,106108.0859375,106203.7578125,104379.3671875,105472.40625,38007870453,-0.0058304915798971235,107503.43415178571,106576.971875
2025-06-15,105464.84375,106157.1015625,104519.8828125,105552.0234375,36744307742,0.0007548627203146641,107468.91629464286,106645.7296875
2025-06-16,105555.59375,108915.375,104997.625,106796.7578125,50366626945,0.011792615001237072,106969.29575892857,106765.91875
2025-06-17,106794.1171875,107750.1953125,103396.53125,104601.1171875,55964092176,-0.020559056941174436,106161.27901785714,106704.42239583333
2025-06-18,104602.0703125,105581.8515625,103602.265625,104883.328125,47318089133,0.0026979724986506692,105617.95089285714,106680.32734375
2025-06-19,104886.7734375,105250.890625,103940.7734375,104684.2890625,37333806920,-0.0018977187896134229,105440.12723214286,106610.10078125
2025-06-20,104681.03125,106539.3828125,102372.2109375,103309.6015625,50951862476,-0.013131746055793259,105042.7890625,106397.81822916666
2025-06-21,103315.078125,104015.78125,100973.0625,102257.40625,38360555118,-0.010184874363913243,104583.50334821429,106083.95572916667
2025-06-22,102212.03125,103351.6328125,98286.203125,100987.140625,65536997201,-0.012422235919953284,103931.37723214286,105873.93385416667
2025-06-23,100987.4765625,106116.859375,99705.75,105577.7734375,65237759656,0.04545759771084712,103757.23660714286,105800.15442708334
2025-06-24,105571.515625,106316.828125,104740.2421875,106045.6328125,48822986421,0.004431419225533917,103963.59598214286,105700.49583333333
2025-06-25,106047.40625,108168.3984375,105881.390625,107361.2578125,51624120283,0.012406215749838134,104317.5859375,105631.1921875
2025-06-26,107375.0703125,108305.546875,106666.3515625,106960.0,43891990613,-0.003737454466123835,104642.6875,105563.37083333333
2025-06-27,106954.921875,107772.46875,106449.9921875,107088.4296875,45353692675,0.0012007263229245613,105182.52008928571,105539.57421875
2025-06-28,107090.546875,107567.8828125,106883.9765625,107327.703125,30037708335,0.002234353778444831,105906.84821428571,105595.77239583334
2025-06-29,107327.8203125,108526.3046875,107230.109375,108385.5703125,35534874438,0.009856422495764683,106963.76674107143,105742.00572916666
2025-06-30,108383.4375,108798.7890625,106759.6484375,107135.3359375,42064804590,-0.011535062936840146,107186.27566964286,105825.24713541666
2025-07-01,107144.3828125,107550.6796875,105270.2265625,105698.28125,44110692247,-0.013413452013053329,107136.65401785714,105826.78645833333
2025-07-02,105703.1015625,109763.65625,105157.3984375,108859.3203125,56248657737,0.02990624847553991,107350.66294642857,105926.04609375
2025-07-03,108845.015625,110541.4609375,108605.796875,109647.9765625,50494742270,0.007244728772290987,107734.65959821429,106066.56302083333
2025-07-04,109635.65625,109751.984375,107296.3828125,108034.3359375,42616442656,-0.014716556343200904,107869.7890625,106176.64140625
2025-07-05,108015.8359375,108381.34375,107842.2734375,108231.1796875,30615537520,0.0018220480395592098,107998.85714285714,106398.48229166666
2025-07-06,108231.1875,109731.625,107847.015625,109232.0703125,36746020463,0.009247710575546852,108119.78571428571,106559.87317708334
2025-07-07,109235.328125,109710.25,107527.0546875,108299.8515625,45415696597,-0.008534295352390808,108286.14508928571,106649.34739583333
2025-07-08,108298.2265625,109198.96875,107499.5546875,108950.2734375,44282204127,0.006005750382996888,108750.71540178571,106754.56822916666
2025-07-09,108950.2734375,111925.375,108357.6796875,111326.5546875,57927418065,0.021810695604753683,109103.17745535714,106788.98333333334
2025-07-10,111329.1953125,116608.78125,110660.75,115987.203125,95911605728,0.041864660687494615,110008.78125,106979.98229166666
2025-07-11,115986.234375,118856.4765625,115245.6875,117516.9921875,86928361085,0.013189291760499877,111363.44642857143,107274.32786458333
2025-07-12,117530.7109375,118219.8984375,116977.0234375,117435.2265625,45524560304,-0.0006957770402219454,112678.31026785714,107657.86692708333
2025-07-13,117432.203125,119449.5703125,117265.4375,119116.1171875,49021091807,0.014313342548076147,114090.31696428571,108092.03854166667
2025-07-14,119115.7890625,123091.609375,118959.1953125,119849.703125,181746419401,0.006158578325259345,115740.29575892857,108571.28177083333
2025-07-15,119853.8515625,119935.5625,115765.6875,117777.1875,98321661181,-0.01729262210051885,117001.28348214286,108978.78723958334
2025-07-16,117777.1875,120065.515625,117064.8203125,118738.5078125,72162029070,0.00816219450392297,118060.13392857143,109376.84557291666
2025-07-17,118738.5078125,120999.609375,117508.21875,119289.84375,72363841798,0.004643278306736054,118531.93973214286,109866.46979166666
2025-07-18,119284.109375,120851.9140625,116925.984375,118003.2265625,77945799785,-0.01078563897020779,118601.40178571429,110303.79973958334
2025-07-19,117998.125,118541.3984375,117388.4140625,117939.9765625,47564562765,-0.0005360022928398989,118673.50892857143,110745.65598958333
2025-07-20,117944.109375,118865.03125,116550.1328125,117300.7890625,57515447231,-0.00541960002562214,118414.17633928571,111212.02890625
2025-07-21,117306.46875,119671.5625,116584.3984375,117439.5390625,69820091744,0.0011828564931994912,118069.8671875,111718.1
2025-07-22,117426.5,120269.96875,116233.2265625,119995.4140625,79217583118,0.02176332622218302,118386.75669642857,112351.70911458334
2025-07-23,119997.4453125,120113.3515625,117391.390625,118754.9609375,66608604537,-0.010337504434577038,118389.10714285714,112790.94869791667
2025-07-24,118770.984375,119535.453125,117247.96875,118368.0,72627318560,-0.0032584822936673197,118257.41517857143,113201.69427083334
2025-07-25,118368.0,118486.9765625,114759.8203125,117635.8828125,104857024569,-0.006185093838706357,118204.9375,113544.18177083334
2025-07-26,117644.84375,118335.6875,117181.2265625,117947.3671875,48508954046,0.002647868724685587,118205.99330357143,113910.42734375
2025-07-27,117944.7265625,119815.59375,117859.6875,119448.4921875,54683390892,0.012727075099638885,118512.80803571429,114322.42942708333
2025-07-28,119457.5234375,119819.7890625,117441.4375,117924.4765625,64822943193,-0.012758768211219684,118582.08482142857,114675.65520833334
2025-07-29,117938.5859375,119273.8671875,116987.3671875,117922.1484375,68463107433,-1.9742508661990676e-05,118285.90401785714,114993.54114583334
2025-07-30,117921.9921875,118780.7265625,115800.828125,117831.1875,68896148592,-0.0007713643170961237,118153.93638392857,115350.06953125
2025-07-31,117833.6328125,118919.984375,115505.21875,115758.203125,69370346018,-0.017592832754910526,117781.10825892857,115685.40026041666
2025-08-01,115738.953125,116060.7734375,112724.4453125,113320.0859375,91294530181,-0.021062154747402473,117164.56584821429,115834.09244791667
2025-08-02,113320.390625,114021.6015625,112005.765625,112526.9140625,56870866000,-0.006999393518263508,116390.21540178571,115930.05703125
2025-08-03,112525.8046875,114747.421875,111943.8046875,114217.671875,48099615826,0.015025363723748075,115642.95535714286,116136.16822916667
2025-08-04,114223.921875,115729.46875,114130.40625,115071.8828125,35783028986,0.007478798363486527,115235.44196428571,116364.19166666667
2025-08-05,115072.1875,115117.4375,112701.109375,114141.4453125,61039182286,-0.008085706753543476,114695.34151785714,116527.8375
2025-08-06,114140.9140625,115737.8359375,113372.25,115028.0,56379133510,0.007767158415357134,114294.88616071429,116752.10911458333
2025-08-07,115030.0546875,117676.90625,114279.7109375,117496.8984375,64051649681,0.021463456180234486,114543.27120535714,117036.99661458333
2025-08-08,117505.5,117689.203125,115917.4609375,116688.7265625,59713005166,-0.0068782400705657,115024.50558035714,117215.73567708333
2025-08-09,116678.2734375,117906.609375,116363.8359375,116500.359375,54004312429,-0.0016142706587778388,115592.140625,117232.84088541666
2025-08-10,116497.71875,119320.7109375,116485.1640625,119306.7578125,64755458694,0.02408918266480664,116319.15290178571,117292.49973958333
2025-08-11,119306.8125,122321.09375,118159.03125,118731.4453125,90528784177,-0.004822128356753663,116841.94754464286,117335.70703125
2025-08-12,118717.6640625,120302.46875,118228.71875,120172.90625,72803657984,0.012140515376580119,117703.58482142857,117370.93333333333
2025-08-13,120168.9765625,123682.453125,118939.6328125,123344.0625,90904808795,0.026388279596092357,118891.59375,117487.41197916666
2025-08-14,123339.3984375,124457.1171875,117254.8828125,118359.578125,104055627395,-0.040411222672351976,119014.83370535714,117506.825
2025-08-15,118365.78125,119332.3125,116864.5703125,117398.3515625,68665353159,-0.008121240187970669,119116.20870535714,117462.153125
2025-08-16,117398.421875,117996.0625,117271.953125,117491.3515625,48036922378,0.0007921746665282559,119257.77901785714,117402.20338541667
2025-08-17,117492.7890625,118595.7734375,117279.5234375,117453.0625,45852169525,-0.00032588834829794244,118992.96540178571,117383.86458333333
2025-08-18,117453.90625,117614.171875,114723.6796875,116252.3125,72787808090,-0.01022323279139703,118638.80357142857,117327.60911458333
2025-08-19,116241.859375,116764.5,112730.3984375,112831.1796875,71657600353,-0.029428514056440758,117589.98549107143,117178.62213541666
2025-08-20,112828.0234375,114625.796875,112387.9609375,114274.7421875,67993811526,0.012794003430595335,116294.36830357143,117073.12890625
2025-08-21,114275.6875,114802.6484375,111986.234375,112419.03125,57817883700,-0.01623902974513114,115445.71875,116820.5828125
2025-08-22,112433.734375,117377.3984375,111678.9453125,116874.0859375,82528088240,0.03962900798880531,115370.82366071429,116757.88697916667
2025-08-23,116866.3671875,116996.25,114536.109375,115374.328125,55377142586,-0.012832252765613172,115068.39174107143,116658.09791666667
2025-08-24,115387.390625,115615.0859375,111060.546875,113458.4296875,73961489632,-0.016605933647771742,114497.72991071429,116518.84947916666
2025-08-25,113456.8984375,113637.84375,109324.28125,110124.3515625,85706860190,-0.029385900493979156,113622.30691964286,116258.08229166667
2025-08-26,110124.1015625,112397.015625,108762.0390625,111802.65625,69396320317,0.015240086898922645,113475.375,116003.22109375
2025-08-27,111795.7109375,112619.4140625,110398.265625,111222.0625,62137056409,-0.005193022862549412,113039.27790178571,115779.80729166667
2025-08-28,111219.0546875,113450.078125,110900.921875,112544.8046875,58860155962,0.01189280397942638,113057.24553571429,115600.5625
2025-08-29,112550.5234375,112619.0546875,107559.625,108410.8359375,77843379644,-0.036731759955323295,111848.20982142857,115286.55078125
2025-08-30,108409.40625,108929.3515625,107444.4453125,108808.0703125,51486264208,0.003664157476186425,110910.17299107143,115054.8796875
2025-08-31,108818.4609375,109491.0,108104.65625,108236.7109375,47986191770,-0.00525107534173741,110164.21316964286,114885.43385416667
2025-09-01,108228.75,109890.5859375,107271.1796875,109250.59375,66870372995,0.009367272930950854,110039.390625,114776.22317708333
2025-09-02,109243.0703125,111748.015625,108454.03125,111200.5859375,74776999491,0.017848801737061493,109953.38058035714,114675.65364583333
2025-09-03,111190.6953125,112600.2265625,110582.9609375,111723.2109375,61119643565,0.004699840343410866,110024.97321428571,114564.03125
2025-09-04,111718.1484375,112208.328125,109347.2265625,110723.6015625,60131132901,-0.008947195185422974,109764.80133928571,114450.103125
2025-09-05,110723.015625,113357.4921875,110233.3984375,110650.984375,60241647677,-0.0006558419928113235,110084.82254464286,114304.20260416667
2025-09-06,110650.5703125,111275.015625,110024.0859375,110224.6953125,21500719036,-0.0038525555367432407,110287.19754464286,114061.79583333334
2025-09-07,110221.328125,111591.078125,110211.625,111167.6171875,24618007520,0.008554542812086785,110705.8984375,113877.75885416666
2025-09-08,111163.015625,112869.234375,110630.609375,112071.4296875,40212813407,0.008130177859939192,111108.875,113730.12786458334
2025-09-09,112077.578125,113225.4375,110776.703125,111530.546875,45984480722,-0.004826232823193166,111156.01227678571,113470.92083333334
2025-09-10,111531.25,114275.25,110940.078125,113955.359375,56377473784,0.02174124101370767,111474.890625,113311.71796875
2025-09-11,113961.4296875,115522.546875,113453.8359375,115507.5390625,45685065332,0.013620945043858246,112158.31026785714,113156.20572916667
2025-09-12,115507.7890625,116769.3828125,114794.484375,116101.578125,54785725894,0.005142859655061782,112936.96651785714,112914.78958333333
2025-09-13,116093.5625,116334.6328125,115248.2734375,115950.5078125,34549454947,-0.0013011908618274504,113754.93973214286,112834.48723958334
2025-09-14,115950.2890625,116181.5,115222.3984375,115407.65625,32798036057,-0.004681752350561785,114360.65959821429,112768.13072916666
2025-09-15,115399.6328125,116747.8828125,114461.0625,115444.875,52937859416,0.0003224981011604733,114842.58035714286,112699.91484375
2025-09-16,115423.7578125,117005.2734375,114813.09375,116843.1875,45781744593,0.012112382641498831,115601.52901785714,112679.58567708333
2025-09-17,116840.5078125,117328.609375,114794.9765625,116468.5078125,60528025996,-0.0032066883445814875,115960.55022321429,112686.7921875
2025-09-18,116461.265625,117911.7890625,116188.796875,117137.203125,49457272032,0.005741425944741474,116193.359375,112830.32630208334
2025-09-19,117137.671875,117479.7578125,115141.8203125,115688.859375,38828473971,-0.012364506846338497,116134.39955357143,112877.46354166667
2025-09-20,115691.125,116191.1484375,115473.5234375,115721.9609375,22864449614,0.0002861257573012477,116101.75,112987.56119791667
2025-09-21,115730.2265625,115901.0859375,115252.578125,115306.09375,22495852193,-0.003593675600818802,116087.24107142857,112935.29479166666
2025-09-22,115309.21875,115431.3125,112037.6484375,112748.5078125,70684158591,-0.02218083931492132,115702.04575892857,112847.76744791666
2025-09-23,112757.4765625,113351.9140625,111535.5703125,112014.5,47211853279,-0.00651013327573835,115012.23325892857,112799.63645833333
2025-09-24,112007.6640625,113986.2734375,111229.640625,113328.6328125,48044595085,0.011731809832655538,114563.6796875,112906.44583333333
2025-09-25,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284,-0.03776048156409062,113408.26339285714,112814.66692708334
2025-09-26,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949,0.0060847628462732395,112554.54464285714,112764.35911458333
2025-09-27,109707.140625,109778.5,109144.296875,109681.9453125,26308042910,-0.0002814877077529365,111691.68526785714,112668.93046875
2025-09-28,109681.9453125,112375.484375,109236.9453125,112122.640625,33371048505,0.02225248016477188,111236.90625,112792.65729166666
2025-09-29,112117.875,114473.5703125,111589.953125,114400.3828125,60000147466,0.02031473906432546,111472.88839285714,112979.06770833333
2025-09-30,114396.5234375,114836.6171875,112740.5625,114056.0859375,58986330258,-0.003009577997342028,111764.54352678571,113173.046875
2025-10-01,114057.59375,118648.9296875,113981.3984375,118648.9296875,71328680132,0.04026829179914837,112524.5859375,113486.32473958333
2025-10-02,118652.3828125,121086.40625,118383.15625,120681.2578125,71415163912,0.017128920845327356,114186.29575892857,113802.34713541667
2025-10-03,120656.984375,123944.703125,119344.3125,122266.53125,83941392228,0.013136036748664148,115979.68191964286,114153.79114583334
2025-10-04,122267.46875,122857.640625,121577.5703125,122425.4296875,36769171735,0.001299606980548873,117800.1796875,114543.85208333333
2025-10-05,122419.671875,125559.2109375,122191.9609375,123513.4765625,73689317763,0.008887425412982486,119427.44196428571,114972.60182291667
2025-10-06,123510.453125,126198.0703125,123196.046875,124752.53125,72568881188,0.010031736794915869,120906.3203125,115456.86302083333
2025-10-07,124752.140625,125184.0234375,120681.96875,121451.3828125,76149412513,-0.026461574802715715,121962.79129464286,115799.65520833334
2025-10-08,121448.3515625,124167.09375,121119.1796875,123354.8671875,65354305286,0.01567280940669602,122635.06808035714,116175.76979166667
2025-10-09,123337.0703125,123739.34375,119812.03125,121705.5859375,74653009425,-0.013370216251727518,122781.40066964286,116514.93776041667
2025-10-10,121704.7421875,122509.6640625,104582.4140625,113214.3671875,153125018868,-0.06976852117831744,121488.234375,116490.23802083333
2025-10-11,113236.4296875,113429.7265625,109760.5625,110807.8828125,110236934340,-0.02125599811033263,119828.58482142857,116333.5828125
2025-10-12,110811.515625,115805.0625,109715.5390625,115169.765625,93710414091,0.03936437283871608,118636.62611607143,116302.52239583334
2025-10-13,115161.6796875,116020.484375,113821.1875,115271.078125,71582026739,0.000879679657679322,117282.1328125,116279.87473958333
2025-10-14,115264.8828125,115502.8828125,110029.484375,113118.6640625,92212917403,-0.01867262888064536,116091.74441964286,116203.575
2025-10-15,113113.96875,113622.3828125,110235.8359375,110783.1640625,72574132855,-0.02064646024028005,114295.78683035714,116048.18463541666
2025-10-16,110782.171875,111990.8125,107537.03125,108186.0390625,87306423067,-0.023443318504017374,112364.42299107143,115759.61302083333
2025-10-17,108179.1328125,109235.8046875,103598.4296875,106467.7890625,99703051669,-0.01588236351834038,111400.62611607143,115426.25572916666
2025-10-18,106483.734375,107490.984375,106387.453125,107198.265625,37779905278,0.006861009972426446,110884.96651785714,115094.9578125
2025-10-19,107204.3125,109488.9921875,106157.7890625,108666.7109375,47657008953,0.013698405510000455,109955.95870535714,114860.88619791667
2025-10-20,108667.4453125,111711.03125,107485.015625,110588.9296875,63507793085,0.01768912239467313,109287.08035714286,114689.78515625
2025-10-21,110587.6328125,113996.34375,107534.75,108476.890625,101194375480,-0.019098105646452646,108623.96986607143,114462.14505208333
2025-10-22,108491.53125,109115.1328125,106778.0,107688.5859375,80807013218,-0.007267028792566799,108181.88727678571,114293.48098958333
2025-10-23,107679.4375,111288.59375,107548.4296875,110069.7265625,54944076060,0.022111355667553845,108450.98549107143,114228.65520833334
2025-10-24,110069.3515625,111842.53125,109770.1484375,111033.921875,48160816980,0.008759859251149305,109103.29017857143,114152.16484375
2025-10-25,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305,0.005474045023684315,109738.0703125,114238.57942708333
2025-10-26,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143,0.025355383127430242,110567.4609375,114397.23333333334
2025-10-27,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733,-0.0030847352525406047,111071.80357142857,114545.14609375
2025-10-28,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504,-0.01019252462848308,111711.69977678571,114572.93020833333
2025-10-29,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469,-0.025681284408657135,112049.80245535714,114428.09427083333
2025-10-30,110059.1953125,111612.3515625,106376.6875,108305.546875,69673964814,-0.015898895718551742,111797.77678571429,114236.40963541667
2025-10-31,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560,0.011547120379193476,111586.66852678571,113933.31744791666
2025-11-01,109558.625,110574.8984375,109372.953125,110064.015625,25871668762,0.004635536182247879,111361.28125,113579.409375
2025-11-02,110064.4296875,111167.3125,109523.453125,110639.625,34284209459,0.005229768982454308,110813.73549107143,113191.84583333334
2025-11-03,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359,-0.03698585893164408,109732.04910714286,112662.58229166667
2025-11-04,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773,-0.046523840630681046,108108.38616071429,111931.8171875
2025-11-05,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804,0.02265282648549194,107227.890625,111236.46067708333
2025-11-06,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861,-0.02493503798083263,106227.28236607143,110564.79088541666
2025-11-07,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081,0.020445121741957006,105343.88839285714,109898.70885416666
2025-11-08,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095,-0.010547196317199026,104232.18861607143,109251.25989583334
2025-11-09,102278.984375,105418.3671875,101468.875,104719.640625,59679243013,0.02383137448193029,103386.4765625,108968.10234375
2025-11-10,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229,0.012194017448672767,103307.77232142857,108807.72604166667
2025-11-11,105986.1796875,107244.6875,102962.5859375,103138.7421875,71293050880,-0.026961730197108347,103528.94642857143,108406.69192708333
